teacher_id,school_id,district_id,triplet_id,year,tested,interviewed,treatment,SD,quota,certified,PAID,TARGET,NOTELIGIBLE,ngscore,S1,pursue,secondjob,secondjobhours,base_pay,additional_pay,certification_pay,totalpay,problems,happy,absent,quota_year
2109,168,10,56,0,tested,interviewed,treatment,junior secondary school,in quota,not certified,0,1,0,-1.529215,no bachelor's degree,,no second job,0,2.3727,0,0,2.3727,,,0,2009
2103,168,10,56,2,not tested,not interviewed,treatment,junior secondary school,,,,1,0,,,,,,,,,,,,,
2103,168,10,56,0,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,1,0,-.74746382,bachelor's degree,,second job,24,.15,.366667,0,.51666701,,,0,
2108,168,10,56,2,not tested,not interviewed,treatment,junior secondary school,,,,,,,,,,,,,,,,,,
2111,168,10,56,3,not tested,not interviewed,treatment,junior secondary school,,,,0,0,,,,,,,,,,,,,
2111,168,10,56,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.5112623,no bachelor's degree,0,no second job,0,1.8737,.34255999,0,2.21626,yes,no,0,
2104,168,10,56,3,not tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,,bachelor's degree,0,second job,6,1.9023,.72495598,0,2.6272559,yes,yes,0,
2104,168,10,56,2,tested,interviewed,treatment,junior secondary school,not in quota,not certified,0,0,0,-1.1593376,bachelor's degree,0,no second job,0,1.9023,.72495598,0,2.6272559,no,yes,0,
2808,226,13,76,2,not tested,interviewed,control,primary school,in quota,certified,0,1,0,,bachelor's degree,0,no second job,0,3.3804,.44556001,0,3.8259599,no,yes,0,2010
2808,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.5708358,no bachelor's degree,,no second job,0,2.7444,.43130001,0,3.1756999,,,0,
2809,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.25428006,bachelor's degree,,no second job,0,2.2764,.36930001,0,2.6457,,,0,
2809,226,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.11311606,bachelor's degree,0,no second job,0,2.87,.44556001,0,3.3155601,no,yes,0,
2809,226,13,76,3,tested,interviewed,control,primary school,in quota,not certified,0,1,0,-.93879688,bachelor's degree,0,no second job,0,3.1747,.545542,0,3.720242,no,yes,0,2012
2813,226,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.04013,no bachelor's degree,0,no second job,0,3.2009,.94278002,0,4.1436801,no,yes,0,
2813,226,13,76,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.78506899,no bachelor's degree,0,no second job,0,3.5711,.81754202,0,4.3886418,no,yes,0,2011
2813,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.5708358,no bachelor's degree,,no second job,0,2.6144,.82962799,0,3.4440279,,,0,
2816,226,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.93686306,bachelor's degree,0,no second job,0,2.3354,.38356,0,2.71896,no,yes,0,
2816,226,13,76,3,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.9820316,bachelor's degree,0,no second job,0,2.5668,.38505,0,2.9518499,no,yes,0,
2816,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.062276,bachelor's degree,,no second job,0,1.8693,.36930001,0,2.2386,,,0,
2810,226,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.38113236,no bachelor's degree,1,no second job,0,3.2009,.94277,0,4.1436701,yes,yes,0,
2810,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.25428006,no bachelor's degree,,no second job,0,2.6144,.82962799,0,3.4440279,,,0,
2815,226,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.25428006,no bachelor's degree,,second job,4,2.4907,.90689802,0,3.397598,,,0,
2815,226,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.11311606,no bachelor's degree,1,no second job,0,2.9494,.91259998,0,3.862,yes,no,0,
2815,226,13,76,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-1.5537081,no bachelor's degree,1,no second job,0,3.3671,1.102877,0,4.4699769,yes,yes,0,2011
2811,226,13,76,2,not tested,not interviewed,control,primary school,,,,,,,,,,,,,,,,,,
2814,226,13,76,3,tested,not interviewed,control,primary school,,,,,,-2.3223472,,,,,,,,,,,,
2812,226,13,76,3,tested,not interviewed,control,primary school,,,,,,-.016430127,,,,,,,,,,,,
2824,227,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.71063119,no bachelor's degree,0,second job,24,2.45557,.86879802,0,3.324368,yes,no,0,
2824,227,13,76,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.47761339,no bachelor's degree,0,second job,14,3.1368,.99835199,0,4.1351519,yes,no,0,
2824,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.089710355,no bachelor's degree,,no second job,0,2.3323,.82172197,0,3.154022,,,0,
2817,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.07485912,no bachelor's degree,,no second job,0,2.5518,.82211602,0,3.3739159,,,0,
2817,227,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.54588163,no bachelor's degree,0,no second job,0,2.6868,.85991597,0,3.546716,yes,no,0,
2817,227,13,76,3,tested,not interviewed,control,primary school,,,,1,0,-1.3999802,,,,,,,,,,,,
2825,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.25428006,no bachelor's degree,,no second job,0,1.403,.3283,0,1.7313,,,0,
2825,227,13,76,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.13729779,bachelor's degree,0,no second job,0,1.9333,.34404999,0,2.2773499,no,no,0,
2825,227,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.38113236,bachelor's degree,0,no second job,0,1.5774,.54255998,0,2.1199601,no,yes,0,
2821,227,13,76,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.63134134,no bachelor's degree,0,no second job,0,3.1368,.87673002,0,4.0135303,yes,no,1,
2821,227,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.54588163,no bachelor's degree,0,no second job,0,2.4557,.80879802,0,3.264498,yes,no,0,
2821,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.25428006,no bachelor's degree,,no second job,0,2.3323,.82172197,0,3.154022,,,0,
2822,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.41884953,no bachelor's degree,,second job,0,.2,0,0,.2,,,0,
2822,227,13,76,2,not tested,not interviewed,control,primary school,,,,0,1,,,,,,,,,,,,,
2820,227,13,76,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.25428006,no bachelor's degree,,no second job,0,2.5518,.915452,0,3.467252,,,0,
2820,227,13,76,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.47761339,no bachelor's degree,0,no second job,0,3.4676,1.1066639,0,4.574264,yes,no,0,2011
2820,227,13,76,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.38113236,no bachelor's degree,1,no second job,0,2.686,.96315199,0,3.649152,yes,no,0,
2819,227,13,76,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,-.71063119,bachelor's degree,0,second job,0,2.7528,1.08415,2.465,6.30195,no,yes,1,2007
2819,227,13,76,0,not tested,interviewed,control,primary school,in quota,certified,1,0,0,,bachelor's degree,,no second job,0,2.5518,1.036453,1.8004,5.3886528,,,0,2007
2818,227,13,76,2,tested,interviewed,control,primary school,in quota,certified,1,0,0,-1.2048795,no bachelor's degree,0,second job,35,2.8204,.44556001,2.525,5.7909598,yes,yes,0,2009
2818,227,13,76,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,.13729779,no bachelor's degree,0,second job,6,3.6774,.44705001,2.82,6.9444499,no,yes,0,2009
2823,227,13,76,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,-1.5537081,bachelor's degree,0,second job,17,3.4676,1.2277,2.169,6.8642998,yes,yes,0,2010
2863,232,13,78,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.38113236,no bachelor's degree,0,no second job,0,3.2009,.44556001,0,3.6464601,no,yes,0,
2863,232,13,78,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.74798846,no bachelor's degree,,no second job,0,2.6144,.43130001,0,3.0457001,,,0,
2863,232,13,78,3,tested,interviewed,control,primary school,in quota,certified,0,1,0,-1.2462525,no bachelor's degree,0,no second job,0,3.5711,.57571,0,4.1468101,no,yes,0,2011
2871,232,13,78,2,not tested,not interviewed,control,primary school,,,,1,0,,,,,,,,,,,,,
2871,232,13,78,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.2416968,no bachelor's degree,,second job,1,2.6786,.544204,0,3.2228041,,,0,
2866,232,13,78,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.74798846,no bachelor's degree,,no second job,0,1.4374,.51269603,0,1.950096,,,1,
2866,232,13,78,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.44261491,no bachelor's degree,1,no second job,0,1.7742,.76062799,0,2.5348279,yes,yes,0,
2866,232,13,78,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.016430127,no bachelor's degree,1,no second job,0,1.9333,.83046299,0,2.763763,yes,yes,0,
2862,232,13,78,2,not tested,not interviewed,control,primary school,,,1,0,0,,,,,,,,,,,,,
2862,232,13,78,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,-1.2462525,bachelor's degree,0,no second job,0,3.6778,1.1715961,2.5,7.3493962,yes,,0,2007
2862,232,13,78,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,-1.7354053,bachelor's degree,,second job,4,2.6786,.933204,1.90978,5.521584,,,0,2008
2873,232,13,78,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.60736424,no bachelor's degree,1,second job,14,1.7742,.76062799,0,2.5348279,yes,no,0,
2873,232,13,78,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.13729779,no bachelor's degree,1,no second job,0,2.0753,.85765898,0,2.9329591,yes,no,0,
2873,232,13,78,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-1.8999748,no bachelor's degree,,second job,5,1.535,.66960001,0,2.2046001,,,0,
2864,232,13,78,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.91255796,no bachelor's degree,,no second job,0,1.4982,.33829999,0,1.8365,,,0,
2864,232,13,78,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.5984813,bachelor's degree,0,no second job,0,2.0151,.74869102,0,2.7637911,no,yes,0,
2864,232,13,78,2,not tested,not interviewed,control,primary school,,,0,0,1,,,,,,,,,,,,,
2865,232,13,78,0,tested,not interviewed,control,primary school,,,0,0,1,-1.5708358,,,,,,,,,,,,
2865,232,13,78,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.87538052,no bachelor's degree,1,no second job,0,.2,0,0,.2,yes,no,0,
2870,232,13,78,2,not tested,not interviewed,control,primary school,,,,,0,,,,,,,,,,,,,
2870,232,13,78,0,tested,not interviewed,control,primary school,,,,,0,-.25428006,,,,,,,,,,,,
2872,232,13,78,0,tested,not interviewed,control,primary school,,,,,,-.91255796,,,,,,,,,,,,
2872,232,13,78,2,not tested,not interviewed,control,primary school,,,,,,,,,,,,,,,,,,
2867,232,13,78,0,tested,not interviewed,control,primary school,,,,,0,-2.2291138,,,,,,,,,,,,
2867,232,13,78,2,not tested,not interviewed,control,primary school,,,,,0,,,,,,,,,,,,,
2869,232,13,78,2,not tested,not interviewed,control,primary school,,,,,0,,,,,,,,,,,,,
2869,232,13,78,0,tested,not interviewed,control,primary school,,,,,0,-1.5708358,,,,,,,,,,,,
2874,232,13,78,0,tested,not interviewed,control,primary school,,,,,,-1.2416968,,,,,,,,,,,,
2874,232,13,78,2,not tested,not interviewed,control,primary school,,,,,,,,,,,,,,,,,,
2868,232,13,78,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,0,-.17015781,no bachelor's degree,0,no second job,0,3.4676,.56630999,0,4.0339098,no,yes,0,
2868,232,13,78,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,0,.11311606,no bachelor's degree,0,no second job,0,3.0309,.44556001,0,3.47646,no,yes,0,
2786,223,13,75,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-1.04013,no bachelor's degree,1,no second job,0,3.1148,.389,0,3.5037999,no,yes,1,
2786,223,13,75,3,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.29102546,no bachelor's degree,1,no second job,0,3.4676,.44705001,0,3.91465,yes,yes,0,
2786,223,13,75,0,not tested,interviewed,control,primary school,not in quota,not certified,0,1,0,,no bachelor's degree,,no second job,0,2.5518,.51407599,0,3.065876,,,1,
2787,223,13,75,2,tested,interviewed,control,primary school,in quota,certified,0,1,0,-.87538052,no bachelor's degree,0,no second job,0,3.3804,.62966001,0,4.0100598,yes,no,0,2010
2787,223,13,75,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.07485912,no bachelor's degree,,no second job,0,2.8118,.85332102,0,3.6651211,,,0,
2781,223,13,75,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.29102546,no bachelor's degree,1,no second job,0,.4,0,0,.40000001,yes,no,,
2781,223,13,75,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.74798846,no bachelor's degree,,no second job,0,.35,0,0,.34999999,,,0,
2781,223,13,75,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,1.1016126,no bachelor's degree,1,no second job,0,.2,0,0,.2,yes,no,0,
2788,223,13,75,0,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,.89770651,bachelor's degree,,no second job,0,.25,0,0,.25,,,0,
2788,223,13,75,2,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,1.2663622,bachelor's degree,0,second job,60,.35,0,0,.34999999,no,no,0,
2788,223,13,75,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,1,-.63134134,bachelor's degree,0,second job,28,.393,0,0,.39300001,yes,no,0,
2782,223,13,75,0,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,.23942859,no bachelor's degree,,second job,0,2.431,.80462003,0,3.23562,,,0,
2782,223,13,75,2,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,-.2163828,no bachelor's degree,0,second job,12,2.114,.55950999,0,2.6735101,yes,no,1,
2782,223,13,75,3,tested,interviewed,control,primary school,not in quota,not certified,0,1,0,1.0596646,no bachelor's degree,1,second job,12,3.2694,.95547801,0,4.2248778,yes,yes,0,
2784,223,13,75,2,not tested,not interviewed,control,primary school,,,1,0,0,,,,,,,,,,,,,
2784,223,13,75,0,tested,interviewed,control,primary school,in quota,certified,1,0,0,2.0496929,bachelor's degree,,no second job,0,2.0308,.78061098,1.44,4.251411,,,0,2007
2784,223,13,75,3,tested,interviewed,control,primary school,in quota,certified,1,0,0,.44475338,bachelor's degree,0,second job,12,2.7885,.94959003,2.06907,5.8071599,yes,yes,0,2007
2785,223,13,75,2,not tested,not interviewed,control,primary school,,,,,,,,,,,,,,,,,,
2789,223,13,75,0,tested,not interviewed,control,primary school,,,,,,-.74798846,,,,,,,,,,,,
2789,223,13,75,2,not tested,not interviewed,control,primary school,,,,,,,,,,,,,,,,,,
2780,223,13,75,2,tested,not interviewed,control,primary school,,,0,0,0,1.2663622,,,,,,,,,,,,
2780,223,13,75,3,not tested,interviewed,control,primary school,not in quota,not certified,0,0,0,,bachelor's degree,0,second job,3,3.2694,1.199916,0,4.469316,no,yes,0,
2783,223,13,75,3,tested,interviewed,control,primary school,not in quota,not certified,0,0,0,-.016430127,no bachelor's degree,1,second job,8,1.9567,.34404999,0,2.30075,yes,yes,,
2834,228,13,76,3,tested,interviewed,treatment,primary school,in quota,not certified,0,0,1,-.016430127,bachelor's degree,0,no second job,0,3.2644,.95547801,0,4.2198782,yes,no,0,2010
2834,228,13,76,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,-1.0771275,no bachelor's degree,,no second job,0,2.3323,.73377597,0,3.066076,,,0,
2834,228,13,76,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,-1.2048795,no bachelor's degree,1,no second job,0,2.7535,.82690001,0,3.5804,yes,no,0,
2829,228,13,76,2,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,.77211374,no bachelor's degree,1,no second job,0,1.7264,.39965999,0,2.12606,yes,no,0,
2829,228,13,76,0,tested,interviewed,treatment,primary school,not in quota,not certified,0,0,1,-.91255796,no bachelor's degree,,no second job,0,1.403,.3283,0,1.7313,,,0,
2829,228,13,76,3,tested,not interviewed,treatment,primary school,,,,0,1,.90593666,,,,,,,,,,,,
2830,228,13,76,2,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,1.7606103,bachelor's degree,0,second job,0,2.87,.72044998,1.7,5.2904501,no,yes,0,2009
2830,228,13,76,3,tested,interviewed,treatment,primary school,in quota,certified,1,1,0,.29102546,bachelor's degree,0,second job,3,3.1747,1.065658,7.121,11.361358,no,yes,0,2010
2830,228,13,76,0,tested,interviewed,treatment,primary school,in quota,not certified,0,1,0,.40399808,bachelor's degree,,second job,0,2.3727,.890378,0,3.263078,,,0,2009
2832,228,13,76,0,tested,interviewed,treatment,primary school,in quota,certified,1,0,0,-.25428006,bachelor's degree,,no second job,0,2.6144,.92421597,1.86592,5.4045358,,,0,2007
