teacher_id,school_id,district_id,triplet_id,year,treatment,SD,g_score,TARGET,ALREADYCERTIFIED,NOTELIGIBLE,S1,rank4,PAID,base_pay,additional_pay,certification_pay,secondjob,secondjobhours,quota
1228,98,6,33,0,control,primary school,.46666667,1,0,0,bachelor's degree,rank 4,0,2.4907,.71262401,0,second job,10,not in quota
1233,98,6,33,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.6786,.64002001,0,no second job,0,not in quota
1224,98,6,33,0,control,primary school,.68888891,0,1,0,bachelor's degree,rank 4,1,2.7444,.83953601,2.09576,no second job,0,in quota
1226,98,6,33,0,control,primary school,.60000002,,,,,,,,,,,,
1274,103,6,35,0,control,primary school,,1,0,0,bachelor's degree,rank 4,0,2.431,.70546001,0,no second job,0,not in quota
1271,103,6,35,0,control,primary school,.40000001,1,0,0,bachelor's degree,rank 4,0,2.6144,.82133597,0,second job,4,not in quota
1272,103,6,35,0,control,primary school,.26666668,1,0,0,no bachelor's degree,rank 4,0,2.7444,.64660001,0,no second job,0,in quota
1277,103,6,35,0,control,primary school,.66666669,1,0,0,bachelor's degree,no rank 4,0,.8,0,0,second job,20,not in quota
1279,103,6,35,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.5518,.71995598,0,second job,3,not in quota
1278,103,6,35,0,control,primary school,.5777778,1,0,0,bachelor's degree,rank 4,0,2.6144,.82133597,0,no second job,0,in quota
1276,103,6,35,0,control,primary school,.48888889,1,0,0,bachelor's degree,rank 4,0,2.6144,.82133597,0,no second job,0,not in quota
1243,100,6,34,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.6144,.33058,0,no second job,0,not in quota
1249,100,6,34,0,control,primary school,.5777778,1,0,0,bachelor's degree,no rank 4,0,2.2764,.71201599,0,no second job,0,not in quota
1246,100,6,34,0,control,primary school,.44444445,1,0,0,bachelor's degree,no rank 4,0,.55,0,0,no second job,0,not in quota
1244,100,6,34,0,control,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,1.8245,.57068002,0,no second job,0,not in quota
1248,100,6,34,0,control,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.6144,.82133597,0,no second job,0,not in quota
1250,100,6,34,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.8808,.75286502,0,no second job,0,in quota
1287,104,6,35,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.6786,.33058,0,no second job,0,not in quota
1285,104,6,35,0,control,primary school,.66666669,1,0,0,bachelor's degree,rank 4,0,2.431,.79566002,0,no second job,0,not in quota
1282,104,6,35,0,control,primary school,.5777778,0,1,0,bachelor's degree,rank 4,1,2.4907,.80401802,1.833,no second job,0,in quota
1283,104,6,35,0,control,primary school,.51111114,1,0,0,bachelor's degree,rank 4,0,2.4907,.71272397,0,second job,12,in quota
1281,104,6,35,0,control,primary school,.73333335,0,1,0,bachelor's degree,rank 4,1,2.431,.79566002,1.78126,second job,0,in quota
1286,104,6,35,0,control,primary school,.75555557,1,0,0,bachelor's degree,no rank 4,0,2.1317,.69175798,0,no second job,0,not in quota
1280,104,6,35,0,control,primary school,,0,1,0,bachelor's degree,rank 4,1,2.8808,.46858001,2.15,no second job,0,in quota
1259,101,6,34,0,treatment,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.8118,.65333998,0,no second job,0,in quota
1258,101,6,34,0,treatment,primary school,.44444445,1,0,0,bachelor's degree,no rank 4,0,2.2764,.71201599,0,no second job,0,in quota
1261,101,6,34,0,treatment,primary school,.75555557,1,0,0,bachelor's degree,no rank 4,0,,.25,0,second job,8,in quota
1262,101,6,34,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,.6,0,0,second job,14,not in quota
1253,101,6,34,0,treatment,primary school,.5777778,1,0,0,,,,,,,,,
1252,101,6,34,0,treatment,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.6144,.33058,0,no second job,0,in quota
1263,101,6,34,0,treatment,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.6144,.72746801,0,no second job,0,in quota
1251,101,6,34,0,treatment,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,.6,0,0,second job,30,not in quota
1257,101,6,34,0,treatment,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,2.2377,.70659798,0,no second job,0,not in quota
1254,101,6,34,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.5518,.71905601,1.82308,no second job,0,in quota
1260,101,6,34,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.9307,.90342402,2.08522,no second job,0,in quota
1295,105,6,35,0,treatment,primary school,.42222223,1,0,0,bachelor's degree,rank 4,0,2.6786,.33058,0,no second job,0,in quota
1291,105,6,35,0,treatment,primary school,.51111114,1,0,0,bachelor's degree,no rank 4,0,,0,0,second job,0,in quota
1292,105,6,35,0,treatment,primary school,.22222222,0,1,0,bachelor's degree,rank 4,1,2.5518,.84257197,1.87,no second job,0,in quota
1289,105,6,35,0,treatment,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.7444,.64660001,0,no second job,0,in quota
1293,105,6,35,0,treatment,primary school,.48888889,1,0,0,bachelor's degree,rank 4,0,2.7444,.33058,0,no second job,0,in quota
1294,105,6,35,0,treatment,primary school,.48888889,1,0,0,bachelor's degree,no rank 4,0,2.2377,.70659798,0,no second job,0,not in quota
1309,106,6,36,0,treatment,primary school,.62222224,0,1,0,bachelor's degree,rank 4,1,2.4907,.33058,1.818333,no second job,0,in quota
1302,106,6,36,0,treatment,primary school,.44444445,1,0,0,bachelor's degree,rank 4,0,2.431,.79566002,0,no second job,0,in quota
1304,106,6,36,0,treatment,primary school,.40000001,1,0,0,bachelor's degree,no rank 4,0,1,0,0,no second job,0,not in quota
1306,106,6,36,0,treatment,primary school,.60000002,0,1,0,bachelor's degree,rank 4,1,2.6786,.83032399,2.066,no second job,0,in quota
1307,106,6,36,0,treatment,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,.85,0,0,no second job,0,not in quota
1301,106,6,36,0,treatment,primary school,.51111114,0,1,0,bachelor's degree,rank 4,1,2.6144,.82133597,1.90978,no second job,0,in quota
1305,106,6,36,0,treatment,primary school,.71111113,1,0,0,bachelor's degree,no rank 4,0,1.9484,.50500602,0,no second job,0,in quota
1308,106,6,36,0,treatment,primary school,.31111112,0,1,0,bachelor's degree,rank 4,1,2.7444,.33058,1.889,no second job,0,in quota
1300,106,6,36,0,treatment,primary school,.46666667,1,0,0,bachelor's degree,rank 4,0,2.6144,.72747201,0,no second job,0,in quota
1299,106,6,36,0,treatment,primary school,.64444447,0,1,0,bachelor's degree,rank 4,0,2.4907,.71262401,0,no second job,0,in quota
1298,106,6,36,0,treatment,primary school,.53333336,1,0,0,bachelor's degree,rank 4,0,2.431,.33058,0,no second job,0,in quota
1297,106,6,36,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,1,2.7444,.78460002,1.95466,no second job,0,in quota
1310,107,6,36,0,control,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.8897,.33058,0,no second job,0,in quota
1314,107,6,36,0,control,primary school,.44444445,1,0,0,bachelor's degree,no rank 4,0,.5,0,0,no second job,0,not in quota
1313,107,6,36,0,control,primary school,.55555558,1,0,0,bachelor's degree,no rank 4,0,.5,0,0,second job,8,not in quota
1316,107,6,36,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.6786,.64002001,0,no second job,0,not in quota
1317,107,6,36,0,control,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.5518,.812572,0,no second job,0,not in quota
1315,107,6,36,0,control,primary school,.68888891,1,0,0,bachelor's degree,no rank 4,0,1.9017,.66045803,0,no second job,0,not in quota
1269,102,6,34,0,control,primary school,.37777779,1,0,0,no bachelor's degree,rank 4,0,2.4907,.80401802,0,no second job,0,not in quota
1267,102,6,34,0,control,primary school,.40000001,0,0,1,no bachelor's degree,no rank 4,0,,0,0,second job,4,not in quota
1266,102,6,34,0,control,primary school,.5777778,1,0,0,bachelor's degree,no rank 4,0,.97,0,0,second job,5,not in quota
1268,102,6,34,0,control,primary school,.66666669,1,0,0,no bachelor's degree,rank 4,0,2.5518,.33058,0,no second job,0,not in quota
1270,102,6,34,0,control,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.8118,.65333998,0,no second job,0,not in quota
1265,102,6,34,0,control,primary school,.40000001,1,0,0,bachelor's degree,rank 4,0,2.431,.70565999,0,second job,3,not in quota
1320,108,6,36,0,control,primary school,.5777778,0,1,0,bachelor's degree,rank 4,1,2.6144,.33058,1.90978,no second job,0,in quota
1329,108,6,36,0,control,primary school,.31111112,1,0,0,no bachelor's degree,rank 4,0,2.7444,.32958001,0,no second job,0,in quota
1330,108,6,36,0,control,primary school,.51111114,1,0,0,bachelor's degree,no rank 4,0,2.1687,.69693798,0,no second job,0,not in quota
1323,108,6,36,0,control,primary school,.35555556,0,1,0,bachelor's degree,rank 4,1,2.6144,.82133597,1.8258,no second job,0,in quota
1331,108,6,36,0,control,primary school,,0,1,0,bachelor's degree,rank 4,1,2.4907,.71162403,1.8224,no second job,0,in quota
1327,108,6,36,0,control,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,1.25,0,0,second job,8,not in quota
1319,108,6,36,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.7444,.64560002,0,no second job,0,in quota
1324,108,6,36,0,control,primary school,.42222223,1,0,0,no bachelor's degree,rank 4,0,2.6736,.33058,0,no second job,0,in quota
1321,108,6,36,0,control,primary school,.51111114,1,0,0,bachelor's degree,rank 4,0,2.3727,.786497,0,no second job,0,not in quota
1326,108,6,36,0,control,primary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.8808,.66023999,0,no second job,0,in quota
1325,108,6,36,0,control,primary school,.44444445,1,0,0,bachelor's degree,no rank 4,0,1.05,0,0,no second job,0,not in quota
1322,108,6,36,0,control,primary school,,1,0,0,no bachelor's degree,rank 4,0,2.8808,.46858001,0,second job,1,in quota
1234,99,6,33,0,treatment,primary school,.60000002,1,0,0,bachelor's degree,rank 4,0,2.5518,.71995598,0,second job,3,in quota
1236,99,6,33,0,treatment,primary school,.60000002,0,0,1,bachelor's degree,no rank 4,0,.75,0,0,second job,18,not in quota
1241,99,6,33,0,treatment,primary school,.53333336,1,0,0,bachelor's degree,no rank 4,0,.9,0,0,no second job,0,not in quota
1238,99,6,33,0,treatment,primary school,.44444445,0,0,1,no bachelor's degree,no rank 4,0,.75,0,0,no second job,0,not in quota
1242,99,6,33,0,treatment,primary school,.31111112,0,0,1,no bachelor's degree,no rank 4,0,1.06875,0,0,second job,8,not in quota
1235,99,6,33,0,treatment,primary school,.51111114,0,1,0,bachelor's degree,rank 4,1,2.725,.64466,2.2425,no second job,0,in quota
1239,99,6,33,0,treatment,primary school,.55555558,0,1,0,bachelor's degree,rank 4,1,2.6144,.6336,1.86592,no second job,0,in quota
1237,99,6,33,0,treatment,primary school,.5777778,0,1,0,bachelor's degree,rank 4,1,2.431,.79566002,1.78075,no second job,0,in quota
1103,91,6,31,0,treatment,junior secondary school,.65517241,1,0,0,bachelor's degree,no rank 4,0,.7,0,0,no second job,0,in quota
1091,91,6,31,0,treatment,junior secondary school,.82758623,0,1,0,bachelor's degree,rank 4,1,2.4907,.33058,2.095,no second job,0,in quota
1104,91,6,31,0,treatment,junior secondary school,.82758623,1,0,0,bachelor's degree,no rank 4,0,2.0308,.67763197,0,second job,7,in quota
1102,91,6,31,0,treatment,junior secondary school,.5,0,0,1,no bachelor's degree,no rank 4,0,2.4482,.74539697,0,no second job,0,not in quota
1093,91,6,31,0,treatment,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.5518,.99157202,1.86592,no second job,0,in quota
1096,91,6,31,0,treatment,junior secondary school,.79310346,0,0,1,no bachelor's degree,no rank 4,0,1.9962,.67278802,0,no second job,0,not in quota
1094,91,6,31,0,treatment,junior secondary school,.44827586,0,1,0,bachelor's degree,rank 4,1,2.6144,.72746801,2.012,no second job,0,in quota
1098,91,6,31,0,treatment,junior secondary school,.84615386,0,1,0,bachelor's degree,rank 4,1,2.6144,.6336,1.86592,no second job,0,in quota
1099,91,6,31,0,treatment,junior secondary school,.87179488,1,0,0,bachelor's degree,no rank 4,0,1.1796,0,0,no second job,0,in quota
1101,91,6,31,0,treatment,junior secondary school,.41025642,1,0,0,bachelor's degree,no rank 4,0,2.3323,.71984202,0,no second job,0,in quota
1092,91,6,31,0,treatment,junior secondary school,.39393941,1,0,0,bachelor's degree,no rank 4,0,2.2536,.622172,0,no second job,0,in quota
1097,91,6,31,0,treatment,junior secondary school,.18181819,1,0,0,bachelor's degree,no rank 4,0,2.1841,.699094,0,no second job,0,not in quota
1100,91,6,31,0,treatment,junior secondary school,.39393941,1,0,0,bachelor's degree,rank 4,0,2.2604,.33058,0,no second job,0,in quota
1162,94,6,32,0,treatment,junior secondary school,.62068963,0,1,0,,,,,,,,,
1153,94,6,32,0,treatment,junior secondary school,.51724136,0,1,0,bachelor's degree,rank 4,1,2.5518,.33058,1.9,no second job,0,in quota
1164,94,6,32,0,treatment,junior secondary school,.58620691,1,0,0,no bachelor's degree,rank 4,0,2.3727,.26857999,0,no second job,0,in quota
1159,94,6,32,0,treatment,junior secondary school,.51724136,1,0,0,bachelor's degree,no rank 4,0,2.2764,.26857999,0,second job,14,in quota
1148,94,6,32,0,treatment,junior secondary school,.68965518,0,0,1,no bachelor's degree,no rank 4,0,2.1687,.26857999,0,no second job,0,in quota
1158,94,6,32,0,treatment,junior secondary school,.68965518,1,0,0,bachelor's degree,no rank 4,0,2.0308,.67771101,0,no second job,0,in quota
1144,94,6,32,0,treatment,junior secondary school,.65517241,0,0,1,bachelor's degree,no rank 4,0,1.07,0,0,no second job,0,not in quota
1151,94,6,32,0,treatment,junior secondary school,.37931034,1,0,0,no bachelor's degree,rank 4,0,2.4907,.70438999,0,second job,0,in quota
1137,94,6,32,0,treatment,junior secondary school,.7241379,1,0,0,bachelor's degree,rank 4,0,2.3727,.33058,0,no second job,0,in quota
1149,94,6,32,0,treatment,junior secondary school,.65517241,1,0,0,bachelor's degree,no rank 4,0,2.1167,.26857999,0,second job,5,in quota
1156,94,6,32,0,treatment,junior secondary school,.53333336,1,0,0,bachelor's degree,rank 4,0,2.5518,.812572,0,second job,7,in quota
1157,94,6,32,0,treatment,junior secondary school,.46666667,1,0,0,bachelor's degree,rank 4,0,2.4907,.80400902,0,no second job,0,in quota
1147,94,6,32,0,treatment,junior secondary school,.86666667,1,0,0,bachelor's degree,no rank 4,0,1.3,0,0,no second job,0,in quota
1150,94,6,32,0,treatment,junior secondary school,.56410259,0,1,0,bachelor's degree,rank 4,0,2.5518,.71995598,0,no second job,0,in quota
1140,94,6,32,0,treatment,junior secondary school,.58974361,1,0,0,bachelor's degree,rank 4,0,2.6786,.33058,0,no second job,0,in quota
1141,94,6,32,0,treatment,junior secondary school,.51282054,1,0,0,bachelor's degree,rank 4,0,2.431,.33058,0,no second job,0,in quota
1163,94,6,32,0,treatment,junior secondary school,.61538464,1,0,0,bachelor's degree,rank 4,0,2.4907,.421974,0,second job,6,in quota
1145,94,6,32,0,treatment,junior secondary school,.71794873,1,0,0,bachelor's degree,rank 4,0,2.1687,.69693798,0,no second job,0,in quota
1161,94,6,32,0,treatment,junior secondary school,.82051283,1,0,0,bachelor's degree,no rank 4,0,2.1167,.68965799,0,no second job,0,in quota
1142,94,6,32,0,treatment,junior secondary school,.79487181,1,0,0,bachelor's degree,no rank 4,0,2.3323,.26857999,0,no second job,0,in quota
1155,94,6,32,0,treatment,junior secondary school,.4848485,0,1,0,bachelor's degree,rank 4,0,2.6144,.82133597,0,no second job,0,in quota
1139,94,6,32,0,treatment,junior secondary school,.57575756,1,0,0,no bachelor's degree,rank 4,0,2.5518,.71995598,0,no second job,0,in quota
1160,94,6,32,0,treatment,junior secondary school,.54545456,1,0,0,bachelor's degree,rank 4,0,2.1687,.69693798,0,no second job,0,in quota
1152,94,6,32,0,treatment,junior secondary school,.39393941,1,0,0,bachelor's degree,no rank 4,0,1.07,0,0,no second job,0,in quota
1116,92,6,31,0,control,junior secondary school,.82758623,1,0,0,no bachelor's degree,rank 4,0,2.7444,.33058,0,no second job,0,not in quota
1115,92,6,31,0,control,junior secondary school,.65517241,1,0,0,bachelor's degree,rank 4,0,2.2062,.76418799,0,second job,8,not in quota
1113,92,6,31,0,control,junior secondary school,.75862068,1,0,0,bachelor's degree,no rank 4,0,2.1167,.26857999,0,no second job,0,not in quota
1117,92,6,31,0,control,junior secondary school,.60000002,0,1,0,bachelor's degree,rank 4,1,2.6144,.6336,1.86592,no second job,0,in quota
1111,92,6,31,0,control,junior secondary school,.63333333,1,0,0,bachelor's degree,no rank 4,0,2.1167,.68965799,0,no second job,0,not in quota
1105,92,6,31,0,control,junior secondary school,.74358976,1,0,0,bachelor's degree,rank 4,0,2.2062,.76418799,0,no second job,0,not in quota
1108,92,6,31,0,control,junior secondary school,.53846157,0,1,0,bachelor's degree,rank 4,1,2.6144,.33058,1.86592,no second job,0,in quota
1114,92,6,31,0,control,junior secondary school,.48717949,1,0,0,bachelor's degree,no rank 4,0,2.2764,.71201599,0,no second job,0,not in quota
1107,92,6,31,0,control,junior secondary school,.53846157,1,0,0,bachelor's degree,rank 4,0,2.5518,.39723799,0,no second job,0,not in quota
1109,92,6,31,0,control,junior secondary school,.39393941,1,0,0,bachelor's degree,no rank 4,0,2.2219,.61836803,0,no second job,0,not in quota
1106,92,6,31,0,control,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.4,.15000001,0,second job,28,not in quota
1112,92,6,31,0,control,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.7444,.50958002,2.066666,no second job,0,in quota
